"id","category","denominazione_regione","date","_x","_y","s_x","s_y","b_x","b_y","c_x","c_y"
"Lomb-tera-80","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.073,0.868,-671.819,-928.762,-671.819,-928.762
"Lomb-tera-81","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.068,0.265,-659.55,-876.778,-659.55,-876.778
"Lomb-tera-82","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.069,0.633,-706.482,-909.177,-706.482,-909.177
"Lomb-tera-83","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.098,0.822,-654.28,-918.156,-654.28,-918.156
"Lomb-tera-84","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.089,0.299,-689.82,-872.394,-689.82,-872.394
"Lomb-tera-85","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.057,0.936,-693.479,-931.847,-693.479,-931.847
"Lomb-tera-86","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.108,0.491,-651.715,-888.112,-651.715,-888.112
"Lomb-tera-87","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.038,0.872,-707.762,-890.132,-707.762,-890.132
"Lomb-tera-88","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.121,0.962,-666.185,-936.746,-666.185,-936.746
"Lomb-tera-89","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.046,0.677,-674.158,-869.191,-674.158,-869.191
"Lomb-tera-90","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.077,0.252,-705.535,-921.265,-705.535,-921.265
"Lomb-tera-91","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.068,0.742,-651.272,-909.202,-651.272,-909.202
"Lomb-tera-92","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.051,0.964,-694.319,-875.469,-694.319,-875.469
"Lomb-tera-93","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.04,0.767,-678.674,-933.355,-678.674,-933.355
"Lomb-tera-94","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.118,0.104,-656.921,-880.802,-656.921,-880.802
"Lomb-tera-95","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.109,0.713,-711.232,-900.766,-711.232,-900.766
"Lomb-tera-96","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.109,0.291,-659.021,-919.088,-659.021,-919.088
"Lomb-tera-97","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.077,0.032,-687.875,-867.965,-687.875,-867.965
"Lomb-tera-98","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.09,0.951,-702.732,-930.107,-702.732,-930.107
"Lomb-tera-99","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.126,0.946,-641.225,-895.051,-641.225,-895.051
"Lomb-tera-100","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.036,0.619,-706.861,-876.11,-706.861,-876.11
"Lomb-tera-101","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.101,0.479,-673.661,-933,-673.661,-933
"Lomb-tera-102","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.066,0.899,-659.889,-868.598,-659.889,-868.598
"Lomb-tera-103","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.112,0.513,-709.46,-912.951,-709.46,-912.951
"Lomb-tera-104","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.124,0.311,-648.31,-912.975,-648.31,-912.975
"Lomb-tera-105","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.059,0.642,-694.279,-870.962,-694.279,-870.962
"Lomb-tera-106","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.061,0.289,-688.632,-933.284,-688.632,-933.284
"Lomb-tera-107","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.057,0.878,-646.83,-887.592,-646.83,-887.592
"Lomb-tera-108","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.049,0.541,-713.501,-896.798,-713.501,-896.798
"Lomb-tera-109","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.042,0.393,-662.626,-927.803,-662.626,-927.803
"Lomb-tera-110","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.092,0.787,-676.174,-864.761,-676.174,-864.761
"Lomb-tera-111","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.102,0.461,-704.059,-925.541,-704.059,-925.541
"Lomb-tera-112","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.084,0.455,-643.321,-899.421,-643.321,-899.421
"Lomb-tera-113","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.099,0.458,-702.924,-879.04,-702.924,-879.04
"Lomb-tera-114","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.09,0.956,-675.15,-937.457,-675.15,-937.457
"Lomb-tera-115","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.046,0.022,-662.015,-873.046,-662.015,-873.046
"Lomb-tera-116","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.085,0.472,-709.14,-904.925,-709.14,-904.925
"Lomb-tera-117","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.127,0.543,-651.361,-922.17,-651.361,-922.17
"Lomb-tera-118","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.124,0.04,-689.819,-863.237,-689.819,-863.237
"Lomb-tera-119","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.074,0.655,-692.638,-936.548,-692.638,-936.548
"Lomb-tera-120","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.038,0.036,-648.602,-892.109,-648.602,-892.109
"Lomb-tera-121","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.102,0.221,-712.22,-888.301,-712.22,-888.301
"Lomb-tera-122","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.098,0.607,-663.26,-940.836,-663.26,-940.836
"Lomb-tera-123","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.111,0.619,-664.373,-869.161,-664.373,-869.161
"Lomb-tera-124","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.041,0.085,-707.601,-917.341,-707.601,-917.341
"Lomb-tera-125","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.07,0.579,-643.479,-912.209,-643.479,-912.209
"Lomb-tera-126","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.059,0.924,-698.222,-872.127,-698.222,-872.127
"Lomb-tera-127","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.095,0.229,-683.566,-933.884,-683.566,-933.884
"Lomb-tera-128","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.103,0.774,-652.192,-880.128,-652.192,-880.128
"Lomb-tera-129","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.104,0.902,-716.466,-900.314,-716.466,-900.314
"Lomb-tera-130","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.124,0.802,-656.05,-922.833,-656.05,-922.833
"Lomb-tera-131","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.082,0.322,-683.203,-868.336,-683.203,-868.336
"Lomb-tera-132","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.091,0.598,-711.211,-932.071,-711.211,-932.071
"Lomb-tera-133","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.091,0.39,-635.34,-902.158,-635.34,-902.158
"Lomb-tera-134","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.082,0.019,-702.663,-874.421,-702.663,-874.421
"Lomb-tera-135","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.109,0.704,-672.579,-941.682,-672.579,-941.682
"Lomb-tera-136","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.058,0.719,-655.488,-867.961,-655.488,-867.961
"Lomb-tera-137","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.115,0.681,-711.503,-909.056,-711.503,-909.056
"Lomb-tera-138","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.088,0.78,-649.804,-917.649,-649.804,-917.649
"Lomb-tera-139","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.048,0.179,-694.784,-863.122,-694.784,-863.122
"Lomb-tera-140","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.074,0.073,-696.956,-935.42,-696.956,-935.42
"Lomb-tera-141","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.113,0.986,-643.912,-891.522,-643.912,-891.522
"Lomb-tera-142","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.053,0.274,-715.751,-892.951,-715.751,-892.951
"Lomb-tera-143","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.084,0.163,-664.464,-932.462,-664.464,-932.462
"Lomb-tera-144","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.093,0.058,-671.906,-864.71,-671.906,-864.71
"Lomb-tera-145","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.054,0.65,-708.784,-924.789,-708.784,-924.789
"Lomb-tera-146","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.067,0.128,-646.386,-908.379,-646.386,-908.379
"Lomb-tera-147","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.08,0.992,-706.059,-871.117,-706.059,-871.117
"Lomb-tera-148","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.044,0.616,-679.341,-937.912,-679.341,-937.912
"Lomb-tera-149","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.05,0.741,-654.696,-876.428,-654.696,-876.428
"Lomb-tera-150","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.077,0.289,-714.079,-904.408,-714.079,-904.408
"Lomb-tera-151","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.109,0.966,-648.206,-926.045,-648.206,-926.045
"Lomb-tera-152","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.036,0.224,-685.442,-863.728,-685.442,-863.728
"Lomb-tera-153","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.073,0.477,-701.687,-934.402,-701.687,-934.402
"Lomb-tera-154","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.045,0.971,-638.512,-898.789,-638.512,-898.789
"Lomb-tera-155","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.106,0.001,-711.018,-877.867,-711.018,-877.867
"Lomb-tera-156","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.058,0.022,-670.529,-937.292,-670.529,-937.292
"Lomb-tera-157","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.068,0.236,-662.407,-864.905,-662.407,-864.905
"Lomb-tera-158","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.099,0.679,-712.428,-916.873,-712.428,-916.873
"Lomb-tera-159","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.063,0.509,-645.171,-916.744,-645.171,-916.744
"Lomb-tera-160","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.075,0.009,-697.438,-867.002,-697.438,-867.002
"Lomb-tera-161","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.036,0.915,-683.895,-938.653,-683.895,-938.653
"Lomb-tera-162","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.06,0.966,-649.312,-883.827,-649.312,-883.827
"Lomb-tera-163","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.089,0.481,-718.947,-896.456,-718.947,-896.456
"Lomb-tera-164","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.115,0.803,-657.882,-927.363,-657.882,-927.363
"Lomb-tera-165","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.105,0.901,-680.476,-864.263,-680.476,-864.263
"Lomb-tera-166","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.091,0.888,-715.85,-931.048,-715.85,-931.048
"Lomb-tera-167","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.085,0.09,-640.121,-902.95,-640.121,-902.95
"Lomb-tera-168","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.111,0.2,-710.277,-872.885,-710.277,-872.885
"Lomb-tera-169","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.105,0.665,-678.639,-946.633,-678.639,-946.633
"Lomb-tera-170","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.042,0.611,-650.655,-867.094,-650.655,-867.094
"Lomb-tera-171","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.105,0.886,-716.228,-908.396,-716.228,-908.396
"Lomb-tera-172","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.038,0.228,-646.773,-921.563,-646.773,-921.563
"Lomb-tera-173","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.072,0.65,-692.407,-867.195,-692.407,-867.195
"Lomb-tera-174","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.055,0.55,-696.185,-940.096,-696.185,-940.096
"Lomb-tera-175","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.118,0.491,-641.931,-886.988,-641.931,-886.988
"Lomb-tera-176","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.065,0.211,-717.771,-888.862,-717.771,-888.862
"Lomb-tera-177","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.104,0.158,-661.69,-936.525,-661.69,-936.525
"Lomb-tera-178","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.118,0.141,-669.439,-869.125,-669.439,-869.125
"Lomb-tera-179","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.046,0.714,-710.681,-921.201,-710.681,-921.201
"Lomb-tera-180","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.089,0.296,-638.249,-911.574,-638.249,-911.574
"Lomb-tera-181","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.077,0.549,-701.937,-868.927,-701.937,-868.927
"Lomb-tera-182","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.08,0.098,-686.891,-942.936,-686.891,-942.936
"Lomb-tera-183","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.093,0.573,-650.143,-875.539,-650.143,-875.539
"Lomb-tera-184","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.064,0.399,-719.107,-904.165,-719.107,-904.165
"Lomb-tera-185","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.116,0.185,-650.07,-930.712,-650.07,-930.712
"Lomb-tera-186","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.063,0.91,-678.038,-860.055,-678.038,-860.055
"Lomb-tera-187","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.101,0.626,-707.568,-928.917,-707.568,-928.917
"Lomb-tera-188","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.055,0.503,-636.305,-894.795,-636.305,-894.795
"Lomb-tera-189","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.052,0.156,-714.558,-874.611,-714.558,-874.611
"Lomb-tera-190","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.099,0.937,-667.717,-941.21,-667.717,-941.21
"Lomb-tera-191","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.057,0.561,-658.032,-864.444,-658.032,-864.444
"Lomb-tera-192","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.053,0.355,-714.452,-912.969,-714.452,-912.969
"Lomb-tera-193","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.079,0.718,-642.174,-920.733,-642.174,-920.733
"Lomb-tera-194","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.05,0.197,-696.961,-859.233,-696.961,-859.233
"Lomb-tera-195","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.082,0.437,-688.564,-938.116,-688.564,-938.116
"Lomb-tera-196","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.084,0.515,-644.586,-883.368,-644.586,-883.368
"Lomb-tera-197","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.051,0.352,-720.875,-892.081,-720.875,-892.081
"Lomb-tera-198","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.101,0.111,-659.663,-931.919,-659.663,-931.919
"Lomb-tera-199","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.093,0.103,-673.759,-860.394,-673.759,-860.394
"Lomb-tera-200","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.036,0.152,-712.578,-927.493,-712.578,-927.493
"Lomb-tera-201","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.111,0.402,-641.666,-907.876,-641.666,-907.876
"Lomb-tera-202","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.074,0.071,-709.997,-868.184,-709.997,-868.184
"Lomb-tera-203","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.039,0.752,-676.928,-942.132,-676.928,-942.132
"Lomb-tera-204","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.055,0.625,-657.42,-872.257,-657.42,-872.257
"Lomb-tera-205","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.115,0.279,-720.761,-908.325,-720.761,-908.325
"Lomb-tera-206","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.092,0.915,-643.098,-925.75,-643.098,-925.75
"Lomb-tera-207","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.081,0.544,-682.393,-859.728,-682.393,-859.728
"Lomb-tera-208","terapia_intensiva","Lombardia","2020-03-04",-675.283,-898.487,0.051,0.125,-700.62,-939.079,-700.62,-939.079
"Lomb-rico-0","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.272,0.357,-639.211,-890.649,-639.211,-890.649
"Lomb-rico-1","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.459,0.89,-715.016,-884.439,-715.016,-884.439
"Lomb-rico-2","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.163,0.675,-658.653,-940.316,-658.653,-940.316
"Lomb-rico-3","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.287,0.959,-667.133,-864.947,-667.133,-864.947
"Lomb-rico-4","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.274,0.809,-717.19,-917.108,-717.19,-917.108
"Lomb-rico-5","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.449,0.01,-640.686,-915.574,-640.686,-915.574
"Lomb-rico-6","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.385,0.301,-700.191,-862.967,-700.191,-862.967
"Lomb-rico-7","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.54,0.621,-689.755,-951.243,-689.755,-951.243
"Lomb-rico-8","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.329,0.595,-647.437,-879.233,-647.437,-879.233
"Lomb-rico-9","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.547,0.657,-721.929,-900.256,-721.929,-900.256
"Lomb-rico-10","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.479,0.855,-652.945,-926.707,-652.945,-926.707
"Lomb-rico-11","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.313,0.533,-675.119,-855.872,-675.119,-855.872
"Lomb-rico-12","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.324,0.48,-710.129,-936.598,-710.129,-936.598
"Lomb-rico-13","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.285,0.366,-632.635,-905.066,-632.635,-905.066
"Lomb-rico-14","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.299,0.577,-718.893,-871.626,-718.893,-871.626
"Lomb-rico-15","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.49,0.573,-674.388,-946.161,-674.388,-946.161
"Lomb-rico-16","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.134,0.96,-653.424,-863.548,-653.424,-863.548
"Lomb-rico-17","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.515,0.219,-719.153,-912.651,-719.153,-912.651
"Lomb-rico-18","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.175,0.552,-638.183,-923.5,-638.183,-923.5
"Lomb-rico-19","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.3,0.977,-692.229,-859.359,-692.229,-859.359
"Lomb-rico-20","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.278,0.176,-695.477,-944.917,-695.477,-944.917
"Lomb-rico-21","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.542,0.677,-639.924,-882.337,-639.924,-882.337
"Lomb-rico-22","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.466,0.703,-722.804,-887.706,-722.804,-887.706
"Lomb-rico-23","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.324,0.587,-656.857,-935.902,-656.857,-935.902
"Lomb-rico-24","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.266,0.505,-669.29,-860.373,-669.29,-860.373
"Lomb-rico-25","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.435,0.165,-715.513,-921.58,-715.513,-921.58
"Lomb-rico-26","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.419,0.734,-637.054,-906.74,-637.054,-906.74
"Lomb-rico-27","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.311,0.318,-705.703,-866.141,-705.703,-866.141
"Lomb-rico-28","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.494,0.977,-681.747,-942.365,-681.747,-942.365
"Lomb-rico-29","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.263,0.595,-645.443,-874.801,-645.443,-874.801
"Lomb-rico-30","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.216,0.88,-726.061,-902.851,-726.061,-902.851
"Lomb-rico-31","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.548,0.615,-654.701,-931.231,-654.701,-931.231
"Lomb-rico-32","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.49,0.816,-684.562,-855.286,-684.562,-855.286
"Lomb-rico-33","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.132,0.647,-706.425,-933.427,-706.425,-933.427
"Lomb-rico-34","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.264,0.787,-634.593,-890.152,-634.593,-890.152
"Lomb-rico-35","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.357,0.216,-715.752,-879.451,-715.752,-879.451
"Lomb-rico-36","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.254,0.336,-669.717,-945.632,-669.717,-945.632
"Lomb-rico-37","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.446,0.329,-660.327,-860.361,-660.327,-860.361
"Lomb-rico-38","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.352,0.589,-722.175,-916.493,-722.175,-916.493
"Lomb-rico-39","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.56,0.386,-637.636,-918.756,-637.636,-918.756
"Lomb-rico-40","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.469,0.445,-701.597,-858.344,-701.597,-858.344
"Lomb-rico-41","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.49,0.35,-691.878,-941.44,-691.878,-941.44
"Lomb-rico-42","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.527,0.003,-642.633,-878.669,-642.633,-878.669
"Lomb-rico-43","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.536,0.66,-723.967,-895.661,-723.967,-895.661
"Lomb-rico-44","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.263,0.182,-652.045,-935.181,-652.045,-935.181
"Lomb-rico-45","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.432,0.112,-674.758,-847.096,-674.758,-847.096
"Lomb-rico-46","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.2,0.202,-720.364,-920.843,-720.364,-920.843
"Lomb-rico-47","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.293,0.774,-629.376,-908.115,-629.376,-908.115
"Lomb-rico-48","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.204,0.21,-713.846,-865.127,-713.846,-865.127
"Lomb-rico-49","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.535,0.883,-682.597,-946.705,-682.597,-946.705
"Lomb-rico-50","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.215,0.376,-652.651,-871.481,-652.651,-871.481
"Lomb-rico-51","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.183,0.607,-725.106,-907.447,-725.106,-907.447
"Lomb-rico-52","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.412,0.718,-637.292,-928.035,-637.292,-928.035
"Lomb-rico-53","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.555,0.813,-687.282,-859.33,-687.282,-859.33
"Lomb-rico-54","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.383,0.304,-704.176,-942.683,-704.176,-942.683
"Lomb-rico-55","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.404,0.039,-637.15,-886.045,-637.15,-886.045
"Lomb-rico-56","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.445,0.652,-719.484,-884.432,-719.484,-884.432
"Lomb-rico-57","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.211,0.796,-660.236,-944.736,-660.236,-944.736
"Lomb-rico-58","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.516,0.21,-662.722,-851.889,-662.722,-851.889
"Lomb-rico-59","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.2,0.222,-725.242,-920.118,-725.242,-920.118
"Lomb-rico-60","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.138,0.073,-634.512,-915.07,-634.512,-915.07
"Lomb-rico-61","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.227,0.583,-704.966,-861.407,-704.966,-861.407
"Lomb-rico-62","ricoverati_con_sintomi","Lombardia","2020-03-04",-675.283,-898.487,0.355,0.427,-687.01,-947.804,-687.01,-947.804
